dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
XN,Xining,11,这个比那个好。,致个比奈个好,,tʂʅ kɔ pj nɛ kɔ xɔ,tʂʅ213-21 kɔ213 pj53 nɛ213-21 kɔ213 xɔ53,tʂɻ̩ kɔ pj nɛ kɔ xɔ,tʂɻ̩213-21 kɔ213 pj53 nɛ213-21 kɔ213 xɔ53
XN,Xining,12,这些房子不如那些房子好。,致些房子没有奈些房子好,,tʂʅ ɕi fɔ̃ tsʅ mɔ iɯ nɛ ɕi fɔ̃ tsʅ xɔ,tʂʅ213-21 ɕi53 fɔ̃24-21 tsʅ53 mɔ24-21 iɯ53 nɛ213-21 ɕi53 fɔ̃24-21 tsʅ53 xɔ53,tʂɻ̩ ɕi fɔ̃ tsɻ̩ mɔ iɯ nɛ ɕi fɔ̃ tsɻ̩ xɔ,tʂɻ̩213-21 ɕi53 fɔ̃24-21 tsɻ̩53 mɔ24-21 iɯ53 nɛ213-21 ɕi53 fɔ̃24-21 tsɻ̩53 xɔ53
XN,Xining,13,这句话用成都话怎么说?,,,,,,
XN,Xining,14,他今年多大岁数了?,家今年多大岁数了,,tɕia tɕiə̃ ȵiã tu ta suɨ fv̩ liɔ,tɕia24 tɕiə̃44 ȵiã24-44 tu44 ta213 suɨ213 fv̩53 liɔ,tɕia tɕiə̃ ɲiã tu ta suɨ fv̩ liɔ,tɕia24 tɕiə̃44 ɲiã24-44 tu44 ta213 suɨ213 fv̩53 liɔ
XN,Xining,15,大概三十来岁吧。,大框模儿三十来岁有唡,,ta kˈuɔ̃ mv̩ ɛ sã ʂʅ lɛ suɨ iɯ lia,ta213 kˈuɔ̃44 mv̩44-24 ɛ sã44 ʂʅ lɛ24-21 suɨ213 iɯ53 lia,ta kˈuɔ̃ mv̩ ɛ sã ʂɻ̩ lɛ suɨ iɯ lia,ta213 kˈuɔ̃44 mv̩44-24 ɛ sã44 ʂɻ̩ lɛ24-21 suɨ213 iɯ53 lia
XN,Xining,16,这个东西有多重呢?,致个东西阿蒙重的个有唡?,,tʂʅ kɔ tuə̃ ɕj a mə̃ tʂuə̃ tsɿ kɔ iɯ lia,tʂʅ213 kɔ213 tuə̃44 ɕj a44-21 mə̃ tʂuə̃213 tsɿ kɔ iɯ53 lia,tʂɻ̩ kɔ tuə̃ ɕj a mə̃ tʂuə̃ tsɹ̩ kɔ iɯ lia,tʂɻ̩213 kɔ213 tuə̃44 ɕj a44-21 mə̃ tʂuə̃213 tsɹ̩ kɔ iɯ53 lia
XN,Xining,17,有五十斤重呢。,五十斤有唡,,v̩ ʂʅ tɕiə̃ iɯ lia,v̩53 ʂʅ tɕiə̃ iɯ53 lia,v̩ ʂɻ̩ tɕiə̃ iɯ lia,v̩53 ʂɻ̩ tɕiə̃ iɯ53 lia
XN,Xining,18,拿得动吗?,拿动唡,,na tuə̃ lia,na24 tuə̃ lia53,na tuə̃ lia,na24 tuə̃ lia53
XN,Xining,19,我拿得动，他拿不动。,我拿动唡，家拿不动哪,,nɔ na tuə̃ lia tɕia na tuə̃ l̩ pɔ̃ xɔ,nɔ53 na24 tuə̃ lia tɕia24 na24 tuə̃ l̩53 pɔ̃44 xɔ,nɔ na tuə̃ lia tɕia na tuə̃ l̩ pɔ̃ xɔ,nɔ53 na24 tuə̃ lia tɕia24 na24 tuə̃ l̩53 pɔ̃44 xɔ
XN,Xining,20,真不轻，重得连我也拿不动。,实话不轻哪，重着连我啊拿不动哪,,ʂʅ xua pv̩ tɕˈiə̃ na tʂuə̃ tʂɔ liã nɔ a na pv̩ tuə̃ na,ʂʅ24-21 xua213 pv̩213 tɕˈiə̃44 na tʂuə̃213-21 tʂɔ53 liã24 nɔ53 a na24 pv̩ tuə̃213-21 na53,ʂɻ̩ xua pv̩ tɕˈiə̃ na tʂuə̃ tʂɔ liã nɔ a na pv̩ tuə̃ na,ʂɻ̩24-21 xua213 pv̩213 tɕˈiə̃44 na tʂuə̃213-21 tʂɔ53 liã24 nɔ53 a na24 pv̩ tuə̃213-21 na53
XN,Xining,21,你说得很好，你还会说点什么呢?,你说着胡嘟好，你还会说儿些啥唡,,ȵi fɔ tʂɔ xv̩ xɔ ȵi xɛ xuɨ fɔ ɛ ɕi sa lia,ȵi53 fɔ44 tʂɔ xv̩44 xɔ53 ȵi53 xɛ24 xuɨ213 fɔ44 ɛ ɕi sa213-21 lia53,ɲi fɔ tʂɔ xv̩ xɔ ɲi xɛ xuɨ fɔ ɛ ɕi sa lia,ɲi53 fɔ44 tʂɔ xv̩44 xɔ53 ɲi53 xɛ24 xuɨ213 fɔ44 ɛ ɕi sa213-21 lia53
XN,Xining,22,我嘴笨，我说不过他。,我嘴拙啊，我把家说不过,,nɔ tsuɨ tʂuɛ a nɔ pa tɕia fɔ pv̩ ku,nɔ53 tsuɨ53 tʂuɛ213-21 a53 nɔ53 pa213 tɕia24 fɔ44 pv̩213 ku213,nɔ tsuɨ tʂuɛ a nɔ pa tɕia fɔ pv̩ ku,nɔ53 tsuɨ53 tʂuɛ213-21 a53 nɔ53 pa213 tɕia24 fɔ44 pv̩213 ku213
XN,Xining,23,说了一遍，又说一遍。,说给了一绽哪，可说了一绽哪,,fɔ kɨ liɔ j tsˈa na kˈɔ fɔ liɔ j tsˈa,fɔ44-21 kɨ213 liɔ j44-21 tsˈa213 na kˈɔ213 fɔ44 liɔ j44-21 tsˈa213,fɔ kɨ liɔ j tsˈa na kˈɔ fɔ liɔ j tsˈa,fɔ44-21 kɨ213 liɔ j44-21 tsˈa213 na kˈɔ213 fɔ44 liɔ j44-21 tsˈa213
XN,Xining,24,请你再说一遍。,早你再说一绽,,tsɔ ȵi tsɛ fɔ j tsˈa,tsɔ53 ȵi53 tsɛ213 fɔ44 j44-21 tsˈa213,tsɔ ɲi tsɛ fɔ j tsˈa,tsɔ53 ɲi53 tsɛ213 fɔ44 j44-21 tsˈa213
XN,Xining,25,不早了，快去吧。,迟了，早赶紧去吧,,tsˈɿ liɔ tsɔ kã tɕiə̃ tɕˈj pa,tsˈɿ24-21 liɔ53 tsɔ53 kã53-21 tɕiə̃53 tɕˈj213-21 pa53,tsˈɹ̩ liɔ tsɔ kã tɕiə̃ tɕˈj pa,tsˈɹ̩24-21 liɔ53 tsɔ53 kã53-21 tɕiə̃53 tɕˈj213-21 pa53
XN,Xining,26,现在还早着呢，等一会儿再去吧。,早还早者，等一挂了再去煞,,tsɔ xɛ tsɔ tʂɛ tə̃ j kua liɔ tsɛ tɕˈj sa,tsɔ53 xɛ tsɔ53 tʂɛ tə̃53 j44-21 kua213 liɔ tsɛ213 tɕˈj213-21 sa53,tsɔ xɛ tsɔ tʂɛ tə̃ j kua liɔ tsɛ tɕˈj sa,tsɔ53 xɛ tsɔ53 tʂɛ tə̃53 j44-21 kua213 liɔ tsɛ213 tɕˈj213-21 sa53
XN,Xining,27,吃了饭再去好吗?,饭吃罢了再去嗬中唡,,fã tʂˈʅ pa liɔ tsɛ tɕˈj xɔ tʂuə̃ lia,fã213 tʂˈʅ44 pa213-21 liɔ53 tsɛ213 tɕˈj213 xɔ53 tʂuə̃24-21 lia53,fã tʂˈɻ̩ pa liɔ tsɛ tɕˈj xɔ tʂuə̃ lia,fã213 tʂˈɻ̩44 pa213-21 liɔ53 tsɛ213 tɕˈj213 xɔ53 tʂuə̃24-21 lia53
XN,Xining,28,慢慢儿吃啊，不要着急。,慢慢儿吃，虿急煞,,m̃ mã ɛ tʂˈʅ pɔ tɕj sa,m̃213 mã213 ɛ tʂˈʅ44 pɔ213 tɕj24-21 sa53,m̃ mã ɛ tʂˈɻ̩ pɔ tɕj sa,m̃213 mã213 ɛ tʂˈɻ̩44 pɔ213 tɕj24-21 sa53
XN,Xining,29,坐着吃比站着吃好些。,坐着吃比站着吃好些,,tsu xa liɔ tʂˈʅ xɔ pj tsã tʂɔ tʂˈʅ xɔ ɛ ɕi,tsu213-21 xa213-53 liɔ tʂˈʅ44 xɔ44 pj53 tsã213 tʂɔ53 tʂˈʅ44 xɔ53 ɛ ɕi,tsu xa liɔ tʂˈɻ̩ xɔ pj tsã tʂɔ tʂˈɻ̩ xɔ ɛ ɕi,tsu213-21 xa213-53 liɔ tʂˈɻ̩44 xɔ44 pj53 tsã213 tʂɔ53 tʂˈɻ̩44 xɔ53 ɛ ɕi
XN,Xining,30,他吃了饭了，你吃了饭没有呢?,家饭吃罢了，你吃了没,,tɕia fã tʂˈʅ pa liɔ ȵi tʂˈʅ liɔ mɔ,tɕia24 fã213 tʂˈʅ44 pa213-21 liɔ53 ȵi53 tʂˈʅ44 liɔ mɔ24,tɕia fã tʂˈɻ̩ pa liɔ ɲi tʂˈɻ̩ liɔ mɔ,tɕia24 fã213 tʂˈɻ̩44 pa213-21 liɔ53 ɲi53 tʂˈɻ̩44 liɔ mɔ24
XN,Xining,31,他去过上海，我没有去过。,家上海去过，我还没去过,,tɕia ʂɔ̃ xɛ tɕˈj ku nɔ xɛ mɔ tɕˈj ku,tɕia24 ʂɔ̃213 xɛ53 tɕˈj213-21 ku213-523 nɔ53 xɛ24 mɔ24 tɕˈj213-21 ku213-53,tɕia ʂɔ̃ xɛ tɕˈj ku nɔ xɛ mɔ tɕˈj ku,tɕia24 ʂɔ̃213 xɛ53 tɕˈj213-21 ku213-523 nɔ53 xɛ24 mɔ24 tɕˈj213-21 ku213-53
XN,Xining,32,来闻闻这朵花香不香。,你过来闻儿个，致一朵花儿香着吗没香者,,ȵi ku lɛ uə̃ ɛ kɔ tʂʅ j tu xua ɛ ɕiɔ tʂɔ mã mɔ ɕiɔ tʂɔ,ȵi53 ku213-21 lɛ24-53 uə̃24 ɛ kɔ tʂʅ213 j44 tu53 xua44 ɛ ɕiɔ44 tʂɔ mã mɔ24 ɕiɔ44 tʂɔ,ɲi ku lɛ uə̃ ɛ kɔ tʂɻ̩ j tu xua ɛ ɕiɔ tʂɔ mã mɔ ɕiɔ tʂɔ,ɲi53 ku213-21 lɛ24-53 uə̃24 ɛ kɔ tʂɻ̩213 j44 tu53 xua44 ɛ ɕiɔ44 tʂɔ mã mɔ24 ɕiɔ44 tʂɔ
XN,Xining,33,给我一本书。,给我给一本儿书,,kɨ nɔ kɨ j pə̃ ɛ fv̩,kɨ213-21 nɔ53 kɨ213 j44 pə̃53 ɛ fv̩44,kɨ nɔ kɨ j pə̃ ɛ fv̩,kɨ213-21 nɔ53 kɨ213 j44 pə̃53 ɛ fv̩44
XN,Xining,34,我真的没有那本书呀。,我实话没有奈一本书啊可,,nɔ ʂʅ xua mɔ iɯ nɛ j pə̃ ɛ fv̩ ɔ̃ kˈɔ,nɔ53 ʂʅ24-21 xua213 mɔ24-21 iɯ53 nɛ213 j44 pə̃53 ɛ fv̩44 ɔ̃ kˈɔ,nɔ ʂɻ̩ xua mɔ iɯ nɛ j pə̃ ɛ fv̩ ɔ̃ kˈɔ,nɔ53 ʂɻ̩24-21 xua213 mɔ24-21 iɯ53 nɛ213 j44 pə̃53 ɛ fv̩44 ɔ̃ kˈɔ
XN,Xining,35,你告诉他。,你给家说给一挂,,ȵi kɨ tɕia fɔ kɨ j kua,ȵi53 kɨ213-21 tɕia24 fɔ44 kɨ j44-21 kua213,ɲi kɨ tɕia fɔ kɨ j kua,ɲi53 kɨ213-21 tɕia24 fɔ44 kɨ j44-21 kua213
XN,Xining,36,好好地走，不要跑。,好好儿走，䨥跑,,xɔ xɔ ɛ tsɯ pɔ pˈɔ,xɔ53 xɔ53 ɛ tsɯ53 pɔ13-21 pˈɔ53,xɔ xɔ ɛ tsɯ pɔ pˈɔ,xɔ53 xɔ53 ɛ tsɯ53 pɔ13-21 pˈɔ53
XN,Xining,37,小心跌下去爬不上来。,小心着跌啊下去嗬爬啊爬不上来,,ɕiɔ ɕiə̃ tʂɔ ti ɔ̃ xa tɕˈj pˈa pv̩ ʂɔ̃ lɛ,ɕiɔ53 ɕiə̃44-21 tʂɔ ti44 ɔ̃ xa213 tɕˈj pˈa24 pv̩ ʂɔ̃213 lɛ,ɕiɔ ɕiə̃ tʂɔ ti ɔ̃ xa tɕˈj pˈa pv̩ ʂɔ̃ lɛ,ɕiɔ53 ɕiə̃44-21 tʂɔ ti44 ɔ̃ xa213 tɕˈj pˈa24 pv̩ ʂɔ̃213 lɛ
XN,Xining,38,医生叫你多睡睡。,大夫说者，叫你多睡一会儿说,,tɛ fv̩ fɔ tʂɛ tɕiɔ ȵi tu fɨ j xuɨ ɛ fɔ,tɛ213 fv̩44 fɔ44 tʂɛ tɕiɔ213 ȵi53 tu44 fɨ213 j44-21 xuɨ213 ɛ fɔ,tɛ fv̩ fɔ tʂɛ tɕiɔ ɲi tu fɨ j xuɨ ɛ fɔ,tɛ213 fv̩44 fɔ44 tʂɛ tɕiɔ213 ɲi53 tu44 fɨ213 j44-21 xuɨ213 ɛ fɔ
XN,Xining,39,抽烟或者喝茶都不许。,烟也不叫吃给，茶也不叫喝给,,iã i pv̩ tɕiɔ tʂˈʅ kɨ tsˈa i pv̩ tɕiɔ xu kɨ,iã44 i53 pv̩213-21 tɕiɔ213 tʂˈʅ44 kɨ tsˈa24 i53 pv̩213-21 tɕiɔ213 xu44 kɨ,iã i pv̩ tɕiɔ tʂˈɻ̩ kɨ tsˈa i pv̩ tɕiɔ xu kɨ,iã44 i53 pv̩213-21 tɕiɔ213 tʂˈɻ̩44 kɨ tsˈa24 i53 pv̩213-21 tɕiɔ213 xu44 kɨ
XN,Xining,40,烟也好，茶也好，我都不喜欢。,烟也吧，茶也吧，我一挂没好道着,,iã i pa tsˈa i pa nɔ j kua mɔ xɔ tɔ tʂɔ,iã44 i53 pa tsˈa24 i53 pa nɔ53 j44-21 kua213 mɔ24 xɔ53 tɔ tʂɔ53,iã i pa tsˈa i pa nɔ j kua mɔ xɔ tɔ tʂɔ,iã44 i53 pa tsˈa24 i53 pa nɔ53 j44-21 kua213 mɔ24 xɔ53 tɔ tʂɔ53
XN,Xining,41,不管你去不去，反正我是要去的。,你去哩吗不去嗬，我反正去唡,,ȵi tɕˈj l̩ mã pv̩ tɕˈj xɔ nɔ fã tʂə̃ tɕˈj lia,ȵi53 tɕˈj213-21 l̩53 mã pv̩213-21 tɕˈj213 xɔ44 nɔ53 fã53-21 tʂə̃213 tɕˈj213-21 lia53,ɲi tɕˈj l̩ mã pv̩ tɕˈj xɔ nɔ fã tʂə̃ tɕˈj lia,ɲi53 tɕˈj213-21 l̩53 mã pv̩213-21 tɕˈj213 xɔ44 nɔ53 fã53-21 tʂə̃213 tɕˈj213-21 lia53
XN,Xining,42,我非去不可。,说成个啥嗬啊我去唡,,fɔ tʂˈə̃ kɔ sa xɔ a nɔ tɕˈj lia,fɔ44 tʂˈə̃24 kɔ sa213-21 xɔ53 a nɔ53 tɕˈj213-21 lia53,fɔ tʂˈə̃ kɔ sa xɔ a nɔ tɕˈj lia,fɔ44 tʂˈə̃24 kɔ sa213-21 xɔ53 a nɔ53 tɕˈj213-21 lia53
XN,Xining,43,你是哪一年来的?,你是阿一年来的,,ȵi sɿ a j ȵiã lɛ tsɿ,ȵi53 sɿ213 a44-24 j44 ȵiã24 lɛ24-21 tsɿ53,ɲi sɹ̩ a j ɲiã lɛ tsɹ̩,ɲi53 sɹ̩213 a44-24 j44 ɲiã24 lɛ24-21 tsɹ̩53
XN,Xining,44,我是前年到的北京。,我是前年到下北京的,,nɔ sɿ tɕˈiã ȵiã tɔ xa pɨ tɕiə̃ tsɿ,nɔ53 sɿ213 tɕˈiã24-21 ȵiã24-53 tɔ213 xa pɨ44 tɕiə̃44 tsɿ,nɔ sɹ̩ tɕˈiã ɲiã tɔ xa pɨ tɕiə̃ tsɹ̩,nɔ53 sɹ̩213 tɕˈiã24-21 ɲiã24-53 tɔ213 xa pɨ44 tɕiə̃44 tsɹ̩
XN,Xining,45,今天开会谁的主席?,今儿开会嗬主席谁当者,,tɕiə̃ ɛ kˈɛ xuɨ xɔ tʂv̩ ɕj fɨ tɔ̃ tʂɛ,tɕiə̃44 ɛ kˈɛ44 xuɨ213 xɔ44 tʂv̩53 ɕj24 fɨ24 tɔ̃44 tʂɛ,tɕiə̃ ɛ kˈɛ xuɨ xɔ tʂv̩ ɕj fɨ tɔ̃ tʂɛ,tɕiə̃44 ɛ kˈɛ44 xuɨ213 xɔ44 tʂv̩53 ɕj24 fɨ24 tɔ̃44 tʂɛ
XN,Xining,46,你得请我的客。,你得把我邀给一挂,,ȵi ti pa nɔ tɕˈiɔ kɨ j kua,ȵi53 ti44 pa213-21 nɔ53 tɕˈiɔ24 kɨ j44-21 kua213,ɲi ti pa nɔ tɕˈiɔ kɨ j kua,ɲi53 ti44 pa213-21 nɔ53 tɕˈiɔ24 kɨ j44-21 kua213
XN,Xining,47,一边走，一边讲。,旋走旋说,,ɕyã tsɯ ɕyã fɔ,ɕyã213 tsɯ53 ɕyã213 fɔ44,ɕyã tsɯ ɕyã fɔ,ɕyã213 tsɯ53 ɕyã213 fɔ44
XN,Xining,48,越走越远，越说越多。,越走越远，越说越多,,yu tsɯ yu yã yu fɔ yu tu,yu44-21 tsɯ53 yu44-21 yã53 yu44-24 fɔ44 yu44-24 tu44,yu tsɯ yu yã yu fɔ yu tu,yu44-21 tsɯ53 yu44-21 yã53 yu44-24 fɔ44 yu44-24 tu44
XN,Xining,49,把那个东西拿给我。,把奈个东西给我接给个,,pa nɛ kɔ tuə̃ ɕj kɨ nɔ tɕi kɨ kɔ,pa213 nɛ213-21 kɔ213 tuə̃44 ɕj kɨ213-21 nɔ53 tɕi44 kɨ kɔ,pa nɛ kɔ tuə̃ ɕj kɨ nɔ tɕi kɨ kɔ,pa213 nɛ213-21 kɔ213 tuə̃44 ɕj kɨ213-21 nɔ53 tɕi44 kɨ kɔ
XN,Xining,50,有些地方把太阳叫日头。,有些地方把太阳叫热头儿者,,iɯ ɕi tsɿ fɔ̃ pa tˈɛ iɔ̃ tɕiɔ ʐɛ tˈɯ ɛ tʂɛ,iɯ53 ɕi tsɿ213-21 fɔ̃44-53 pa213 tˈɛ213-21 iɔ̃24-53 tɕiɔ213 ʐɛ44-21 tˈɯ24 ɛ tʂɛ,iɯ ɕi tsɹ̩ fɔ̃ pa tˈɛ iɔ̃ tɕiɔ ʐɛ tˈɯ ɛ tʂɛ,iɯ53 ɕi tsɹ̩213-21 fɔ̃44-53 pa213 tˈɛ213-21 iɔ̃24-53 tɕiɔ213 ʐɛ44-21 tˈɯ24 ɛ tʂɛ
XN,Xining,51,您贵姓?我姓王。,你姓啥?我姓王,,ȵi ɕiə̃ sa nɔ ɕiə̃ uɔ̃,ȵi53 ɕiə̃213 sa213 nɔ53 ɕiə̃213 uɔ̃,ɲi ɕiə̃ sa nɔ ɕiə̃ uɔ̃,ɲi53 ɕiə̃213 sa213 nɔ53 ɕiə̃213 uɔ̃
XN,Xining,52,你姓王我也姓王，咱们两个人都姓王。,你姓王，我也姓王，我俩一挂姓王,,ȵi ɕiə̃ uɔ̃ nɔ i ɕiə̃ uɔ̃ nɔ lia j kua ɕiə̃ uɔ̃,ȵi53 ɕiə̃213 uɔ̃24 nɔ53 i53 ɕiə̃213 uɔ̃24 nɔ53 lia53 j44-21 kua213 ɕiə̃213 uɔ̃24,ɲi ɕiə̃ uɔ̃ nɔ i ɕiə̃ uɔ̃ nɔ lia j kua ɕiə̃ uɔ̃,ɲi53 ɕiə̃213 uɔ̃24 nɔ53 i53 ɕiə̃213 uɔ̃24 nɔ53 lia53 j44-21 kua213 ɕiə̃213 uɔ̃24
XN,Xining,53,你先去吧，我们等一会儿再去。,你先去煞，我们等一挂了再去,,ȵi ɕiã tɕˈj sa nɔ mə̃ tə̃ j kua liɔ tsɛ tɕˈj,ȵi53 ɕiã44 tɕˈj213-21 sa53 nɔ53 mə̃ tə̃53 j44-21 kua213-21 liɔ tsɛ213 tɕˈj213,ɲi ɕiã tɕˈj sa nɔ mə̃ tə̃ j kua liɔ tsɛ tɕˈj,ɲi53 ɕiã44 tɕˈj213-21 sa53 nɔ53 mə̃ tə̃53 j44-21 kua213-21 liɔ tsɛ213 tɕˈj213
XN,Xining,54,你抽烟不抽?/你抽不抽烟?,你烟吃哩邦,,ȵi iã tʂˈʅ l̩ pɔ̃,ȵi53 iã44 tʂˈʅ44 l̩ pɔ̃,ɲi iã tʂˈɻ̩ l̩ pɔ̃,ɲi53 iã44 tʂˈɻ̩44 l̩ pɔ̃
XN,Xining,55,你认得那个人不认得?,奈个人你认得哩邦,,nɛ kɔ ʐə̃ ȵi ʐə ti l̩ pɔ̃,nɛ213 kɔ ʐə̃24 ȵi53 ʐə213-21 ti44 l̩ pɔ̃,nɛ kɔ ʐə̃ ɲi ʐə ti l̩ pɔ̃,nɛ213 kɔ ʐə̃24 ɲi53 ʐə213-21 ti44 l̩ pɔ̃
